,goldstein_DirectFX_IndiaChina,goldstein_DirectFX_IndiaPak,goldstein_OilSupply,goldstein_RiskOff_RusUkr,goldstein_Combined
2020-11-26,4.255860160357299,3.1733333333333333,1.5762667334893037,0.8909805860664332,4.255860160357299
2020-11-27,3.8546332590335903,4.119841269841271,2.0597568696973534,1.090516039051604,4.119841269841271
2020-11-28,3.491232559765428,3.9724637681159423,2.189088675452312,0.9877061828283804,3.9724637681159423
2020-11-29,3.162091946828202,3.597954440213577,1.9827094165292896,0.9207243460764588,3.597954440213577
2020-11-30,2.863981504820629,3.2587524794448344,1.7957868379094608,0.8339218285053597,3.2587524794448344
2020-12-01,2.593975822930198,2.9515292366118664,1.626486635068251,0.7553027342235314,2.9515292366118664
2020-12-02,2.349425287356321,2.673269875366151,1.473147434990288,0.6840955600694846,2.673269875366151
2020-12-03,2.1279300801786496,2.421243787082948,1.3342644928203786,0.619601537372803,2.421243787082948
2020-12-04,1.927316629516795,2.1929777949129856,1.5310555555555554,2.266953316953317,2.266953316953317
2020-12-05,1.745616279882714,1.9862318840579711,1.386713247969389,2.053233264946176,2.053233264946176
2020-12-06,5.5,2.5478873239436624,1.2559790042341386,1.859661956315595,5.5
2020-12-07,4.981480153451487,2.307681843173813,1.1375699059534763,1.6843398413663455,4.981480153451487
2020-12-08,4.511844458042009,2.0901220549546724,1.0303239835765303,1.525546452988014,4.511844458042009
2020-12-09,4.086484295126608,3.21875,0.9331888137839204,1.3817235234051095,4.086484295126608
2020-12-10,3.7012255297389793,2.91529804434945,0.845211191870461,1.251459692618112,3.7012255297389793
2020-12-11,3.352287549062307,2.6404544271495847,0.7655277777777777,1.1334766584766585,3.352287549062307
2020-12-12,3.036246162602984,3.326315789473684,0.6933566239846946,1.026616632473088,3.326315789473684
2020-12-13,2.75,4.467816091954023,0.6279895021170692,1.2919999999999998,4.467816091954023
2020-12-14,2.490740076725744,4.046606762061845,0.5687849529767383,1.1701949742289672,4.046606762061845
2020-12-15,2.255922229021004,3.665107504369757,0.5151619917882653,1.0598732799618682,3.665107504369757
2020-12-16,2.043242147563304,3.3195745987789187,0.4665944068919602,0.9599523107824686,3.3195745987789187
2020-12-17,1.8506127648694897,3.00661726940343,0.4226055959352304,0.869451524440502,3.00661726940343
2020-12-18,1.676143774531154,4.023999999999999,0.3827638888888888,0.787482820616091,4.023999999999999
2020-12-19,1.518123081301492,3.64463202499796,0.3466783119923473,0.7132418258332828,3.64463202499796
2020-12-20,2.756756756756757,5.090909090909091,0.3139947510585346,0.6459999999999999,5.090909090909091
2020-12-21,2.496859831214013,4.610956836252616,1.188614970865083,0.5850974871144836,4.610956836252616
2020-12-22,3.308108108108108,4.176252721493429,1.0765567068108597,0.529936639980934,4.176252721493429
2020-12-23,2.996231797456816,3.782530917803141,0.975062885280616,0.7584097859327217,3.782530917803141
2020-12-24,2.7137580425766186,3.425927763064179,1.0585761865112406,0.6869096903285897,3.425927763064179
2020-12-25,2.457914878248141,3.102943847065937,2.737552930688656,0.6221503617427957,3.102943847065937
2020-12-26,2.226191669975681,3.1402061855670107,2.479466471499726,0.5634963053608,3.1402061855670107
2020-12-27,2.016314476684159,2.844159052935938,2.245711457986231,0.5103719384905571,2.844159052935938
2020-12-28,1.8262237361307383,2.5760221591745007,2.0339940106067296,0.6259533898305083,2.5760221591745007
2020-12-29,4.222222222222222,2.3331642292325494,1.8422365083775665,0.5669407978957016,4.222222222222222
2020-12-30,3.824166582447606,3.3058139534883715,1.6685572008084746,0.6269260700389105,3.824166582447606
2020-12-31,3.463638169810027,2.99415392732824,1.511251741950179,0.5678217773782127,3.463638169810027
2021-01-01,3.137099054844669,2.963809523809524,1.636094674556213,1.032497149372862,3.137099054844669
2021-01-02,2.841344851112752,4.411396011396011,2.426895229982964,0.9351571014720268,4.411396011396011
2021-01-03,2.573473269987226,5.424778761061947,2.1980964404847665,0.8469939166076582,5.424778761061947
2021-01-04,2.3308556399780485,4.913350497290042,1.990867962481313,2.596562032884903,4.913350497290042
2021-01-05,2.111111111111111,4.450137816218425,1.8031762260441928,2.351767678913053,4.450137816218425
2021-01-06,1.912083291223803,6.314754098360655,1.6331793787663087,2.130051639642553,6.314754098360655
2021-01-07,1.7318190849050132,5.719422220892735,1.631482176360225,1.929238176128396,5.719422220892735
2021-01-08,1.5685495274223344,5.180216051379379,1.4776720149542362,1.7473566701208263,5.180216051379379
2021-01-09,2.6,4.691844263734037,1.3383625119645812,1.5826222860378132,4.691844263734037
2021-01-10,2.3548815270861576,4.249514378704784,1.212186598450007,1.4334184560558891,4.249514378704784
2021-01-11,2.1328719256198587,3.848885734422655,1.0979060877197413,1.2982810164424514,3.848885734422655
2021-01-12,3.935,3.486026890714365,0.994399524787174,1.1758838394565263,3.935
2021-01-13,6.818181818181818,5.614285714285714,3.258724575623184,1.0650258198212763,6.818181818181818
2021-01-14,6.175388619981183,7.785365853658536,2.951503963460274,0.9646190880641976,7.785365853658536
2021-01-15,5.593195609142986,7.051390088610708,2.673246984874683,0.8736783350604133,7.051390088610708
2021-01-16,5.065889622057779,6.386610869210684,2.421223054623138,0.7913111430189068,6.386610869210684
2021-01-17,4.5882961112466685,5.784504598689194,2.192959017033518,1.5269076305220883,5.784504598689194
2021-01-18,4.155728366606166,5.239162701076196,1.9862148764881724,1.3829563741089852,5.239162701076196
2021-01-19,3.763941523887997,4.745233639293518,1.7989618159483507,1.2525763146751163,4.745233639293518
2021-01-20,7.311688311688312,4.29787039956928,1.6293622878115916,1.1344880094977263,7.311688311688312
2021-01-21,6.622369129617916,3.892682926829268,1.475751981730137,1.0275326370257467,6.622369129617916
2021-01-22,5.998036434185717,3.525695044305354,2.6328582288103384,0.930660625157714,5.998036434185717
2021-01-23,5.432563537559104,3.611764705882353,2.384642002485479,0.842921351603983,5.432563537559104
2021-01-24,4.920401353584523,3.271260763870816,2.159826692448768,0.7634538152610442,4.920401353584523
2021-01-25,5.981992337164752,2.962858285815822,1.956206146059692,0.6914781870544926,5.981992337164752
2021-01-26,5.41803201921547,2.683530863323784,1.7717821986647593,0.626288157337558,5.41803201921547
2021-01-27,4.9072398135430095,2.430537406694902,1.6047450652522066,0.5672440047488633,4.9072398135430095
2021-01-28,4.444603225343904,2.2013952461222,1.453455580709651,0.5137663185128734,4.444603225343904
2021-01-29,4.025582319457659,1.993855768810944,1.3164291144051692,0.465330312578857,4.025582319457659
2021-01-30,3.6460651691751873,1.8058823529411765,1.1923210012427394,0.4214606758019913,3.6460651691751873
2021-01-31,3.302327505170352,1.6454545454545455,1.079913346224384,1.3282746160794945,3.302327505170352
2021-02-01,2.990996168582376,3.0871287128712868,0.978103073029846,1.2030497524242534,3.0871287128712868
2021-02-02,4.582278481012659,2.7960855298761,0.8858910993323796,1.0896306300574805,4.582278481012659
2021-02-03,4.150278056500434,2.7645569620253165,0.9380604982206406,0.9869042469498506,4.150278056500434
2021-02-04,3.7590050490476576,2.503924661711864,1.4808049535603711,0.8938625308250301,3.7590050490476576
2021-02-05,3.4046198270099706,2.267863819646432,1.3412000885988438,0.8095924467670554,3.4046198270099706
2021-02-06,3.083644745145018,2.629166666666667,1.214756658756821,0.7332670374462394,3.083644745145018
2021-02-07,2.792930017860887,2.381298467293855,1.100233852158208,0.6641373080397471,2.792930017860887
2021-02-08,2.5296228098096214,2.156798373503415,0.9965078361239256,0.6015248762121267,2.5296228098096214
2021-02-09,2.2911392405063293,1.953463325927947,0.9025607288018584,0.5448153150287403,2.2911392405063293
2021-02-10,2.4346938775510205,1.7692979615646185,0.8174706105111215,0.7840094062316284,2.4346938775510205
2021-02-11,2.2051598601364097,1.6024950329229668,0.973148148148148,1.3161704312114988,2.2051598601364097
2021-02-12,1.997265468810433,1.4514176731836994,0.8814033066123759,1.192086705752685,1.997265468810433
2021-02-13,1.8089705989187543,1.3145833333333334,0.7983078325592847,1.0797011392546112,1.8089705989187543
2021-02-14,1.6384274793983684,1.1906492336469274,0.7230462953161726,0.977910872155601,1.6384274793983684
2021-02-15,1.4839625402713663,4.438095238095238,2.555458661747443,0.8857170184522838,4.438095238095238
2021-02-16,1.3440599896049574,6.275,2.3145393829928333,0.8022148634535046,6.275
2021-02-17,1.2173469387755105,5.683415993256015,2.0963330910473905,0.7566272557560673,5.683415993256015
2021-02-18,1.1025799300682049,5.147604358947929,1.8986984887411245,0.6852952105653294,5.147604358947929
2021-02-19,0.9986327344052164,4.662307082167176,1.7196961525549532,0.6206880892157356,4.662307082167176
2021-02-20,0.9044852994593772,4.222761854384018,1.5575695007126145,0.5621718905294386,4.222761854384018
2021-02-21,0.8192137396991842,3.824655340066542,1.410727555531133,2.285967503692762,3.824655340066542
2021-02-22,0.7419812701356834,3.464080849151587,1.2777293308737214,2.070454863832824,3.464080849151587
2021-02-23,0.6720299948024786,3.1375,1.157269691496417,1.8752599659636933,3.1375
2021-02-24,0.6086734693877551,2.841707996628008,1.0481665455236953,1.6984673278200453,2.841707996628008
2021-02-25,0.938345864661654,2.573802179473964,0.9493492443705622,1.5383420517856974,2.573802179473964
2021-02-26,0.8498820548882372,2.331153541083588,2.018815592203897,1.3933128000345982,2.331153541083588
2021-02-27,7.766666666666666,2.111380927192009,1.828489055644023,1.2619563747131404,7.766666666666666
2021-02-28,7.034453792449675,3.1358490566037736,1.9497094259390504,1.142983751846381,7.034453792449675
2021-03-01,6.371271264992654,2.840212698125685,1.7658979655113949,1.035227431916412,6.371271264992654
2021-03-02,5.770611156148482,2.572447852235272,1.5994155760391584,0.9376299829818464,5.770611156148482
2021-03-03,5.226579081388983,2.3299268948543475,1.4486285362109534,0.8492336639100226,5.226579081388983
2021-03-04,4.733836357160712,2.1102699246745056,1.356497351199751,0.7691710258928487,4.733836357160712
2021-03-05,4.287547611433305,1.9113214087621115,1.2286117514929218,0.8406110757479311,4.287547611433305
2021-03-06,3.883333333333333,1.731129029930072,1.1127827375198651,0.7613613437472406,3.883333333333333
2021-03-07,3.5172268962248374,3.661111111111112,1.0078736585561134,0.6895829860876426,3.661111111111112
2021-03-08,3.1856356324963264,3.3159549708328586,1.418608790907846,0.6245716289733462,3.3159549708328586
2021-03-09,2.885305578074241,3.0033388867168527,1.2848675522580446,0.5656893043890163,3.0033388867168527
2021-03-10,2.613289540694492,2.720195101503469,1.1637349475249528,0.5123581896061203,2.720195101503469
2021-03-11,2.3669181785803564,2.463745074846452,1.0540222809042652,0.4640549369056768,2.463745074846452
2021-03-12,2.143773805716652,2.2314722170020813,0.954652922476412,0.4203055378739656,2.2314722170020813
2021-03-13,1.9416666666666664,2.021097193086229,0.8646517430455829,0.3806806718736203,2.021097193086229
2021-03-14,1.7586134481124187,1.830555555555556,0.7831355450234194,0.3447914930438213,1.830555555555556
2021-03-15,4.115384615384615,1.6579774854164293,0.709304395453923,0.3122858144866731,4.115384615384615
2021-03-16,3.7274012337014617,1.501669443358426,0.6424337761290223,0.2828446521945081,3.7274012337014617
2021-03-17,3.3759955035698943,1.3600975507517348,1.0849117174959872,0.2561790948030601,3.3759955035698943
2021-03-18,3.057719018031797,1.231872537423226,0.982630216173314,0.2320274684528383,3.057719018031797
2021-03-19,2.769448473301194,1.427906976744186,0.8899914400089286,0.2101527689369828,2.769448473301194
2021-03-20,2.50835501922844,1.293289139204741,0.9125676720804332,1.758193668528864,2.50835501922844
2021-03-21,2.271876499290345,2.590217391304348,1.08073489010989,1.861509433962264,2.590217391304348
2021-03-22,2.0576923076923075,2.346021186892272,0.9788471647681802,1.6860131455901328,2.346021186892272
2021-03-23,1.8637006168507309,2.124846905832828,0.8865650408281722,1.5270620042210106,2.124846905832828
2021-03-24,2.69,1.9245241255507328,0.8029829373871721,1.383096194021239,2.69
2021-03-25,2.436396656869909,1.7430870429581005,0.7272806483917047,1.2527029528783795,2.436396656869909
2021-03-26,2.206702107660546,1.5787551836789484,1.2850535540408958,1.1346027087152222,2.206702107660546
2021-03-27,1.998662318889196,1.4299159299373343,1.1639034137412765,1.0276365228213051,1.998662318889196
2021-03-28,1.810235759090519,1.295108695652174,1.0541748647430187,0.930754716981132,1.810235759090519
2021-03-29,1.704761904761905,2.8375000000000004,0.954791121269955,0.8430065727950664,2.8375000000000004
2021-03-30,1.5440431990784698,2.5699908973488355,0.8647769129632678,1.340841054882395,2.5699908973488355
2021-03-31,1.3984764640511165,2.327701572671673,0.7832489143799204,1.244007858546169,2.327701572671673
2021-04-01,1.2666332274072083,2.1082543977130457,0.7094070767629085,1.1599000788850908,2.1082543977130457
2021-04-02,1.211764705882353,1.9094958982971555,0.6425267770204479,1.0505489496277989,1.9094958982971555
2021-04-03,1.09752396963744,1.7294756219025995,0.5819517068706382,1.182123245881635,1.7294756219025995
2021-04-04,0.9940534313974908,1.5664269975247216,0.5270874323715092,1.1221748400852878,1.5664269975247216
2021-04-05,0.9003377163594454,2.2115384615384617,0.4773955606349775,1.0163803081068103,2.2115384615384617
2021-04-06,0.8154571755360747,2.0030427190451783,0.4323884564816339,1.1184937532993138,2.0030427190451783
2021-04-07,2.375,2.121978021978021,0.4519331083154341,1.0130462606945445,2.375
2021-04-08,2.1510937026267785,1.9219257095534104,1.2243158225857187,0.9184449680242344,2.1510937026267785
2021-04-09,1.9482964705181405,1.7407335960997237,1.1088918130486165,1.5375142966069384,1.9482964705181405
2021-04-10,1.7646182183501262,1.576623611166729,1.0043495561866396,1.3925630825809794,1.7646182183501262
2021-04-11,1.598256478750923,1.427985314270923,0.9096631602311916,1.261277337873886,1.598256478750923
2021-04-12,1.4475787143678145,1.2933600913565062,0.8239034507304802,1.1423687321121614,1.4475787143678145
2021-04-13,1.3111062974876524,1.1714268411561162,0.9887929907153132,1.03467039398914,1.3111062974876524
2021-04-14,1.4242424242424243,1.0609890109890108,0.8955732107491406,0.9371254605492236,1.4242424242424243
2021-04-15,1.289970067284958,2.71651376146789,0.9140867418899858,0.8487767060036442,2.71651376146789
2021-04-16,4.4,2.4604107980600256,0.8279099933196539,0.7687571483034692,4.4
2021-04-17,3.98518412276119,2.411764705882353,1.0492273730684327,1.191799881586738,3.98518412276119
2021-04-18,4.0,2.184392366754128,0.950310060981534,1.418657683337652,4.0
2021-04-19,3.622894657055627,1.978455858606656,0.8607183106190516,1.2849118352887232,3.622894657055627
2021-04-20,3.281341424030552,1.7919342898416142,0.7795729421929267,1.1637750557137638,3.281341424030552
2021-04-21,2.971988578273897,1.6229972911154882,0.7060776617639724,1.0540586078400025,2.971988578273897
2021-04-22,2.6918003852647123,1.4699870535995143,3.635092783505154,0.954685824641759,3.635092783505154
2021-04-23,3.5027027027027025,1.331402060606656,3.292389555815572,0.8646815433153434,3.5027027027027025
2021-04-24,3.172480726718981,1.2058823529411764,2.981995132677496,0.7831625358329428,3.172480726718981
2021-04-25,2.873390868610537,1.092196183377064,2.7008635583857963,0.709328841668826,2.873390868610537
2021-04-26,2.602498106380385,0.989227929303328,2.446236038778037,0.6424559176443616,2.602498106380385
2021-04-27,2.357144121150721,2.365853658536585,2.215613868696468,0.5818875278568818,2.365853658536585
2021-04-28,2.1349212106067568,2.142809644721925,2.0067339117496954,0.5270293039200011,2.142809644721925
2021-04-29,1.933648661785488,1.940793403237582,1.817546391752577,0.4773429123208795,1.940793403237582
2021-04-30,1.7513513513513512,5.883333333333334,1.646194777907786,0.4323407716576717,5.883333333333334
2021-05-01,1.5862403633594906,5.328674224752652,1.4909975663387478,0.3915812679164713,5.328674224752652
2021-05-02,1.4366954343052682,4.826306344511604,1.350431779192898,0.354664420834413,4.826306344511604
2021-05-03,1.3012490531901926,4.371299867211191,1.2231180193890183,0.3212279588221808,4.371299867211191
2021-05-04,1.1785720605753605,3.959189733326848,1.1078069343482342,0.2909437639284409,3.959189733326848
2021-05-05,1.0674606053033786,3.585931832784832,1.0033669558748477,0.2635146519600005,3.585931832784832
2021-05-06,0.9668243308927436,3.2478633193904654,1.048334478021978,0.2386714561604397,3.2478633193904654
2021-05-07,0.8756756756756756,2.941666666666667,0.949501344808256,0.2161703858288358,2.941666666666667
2021-05-08,0.7931201816797453,2.6643371123763258,1.4293783303730017,0.3464135021097047,2.6643371123763258
2021-05-09,0.7183477171526342,2.413153172255801,2.0747945694891032,0.3137549064812943,2.413153172255801
2021-05-10,2.325925925925926,2.1856499336055952,2.2165623447590663,0.7295799821268991,2.325925925925926
2021-05-11,2.1066461524360496,1.979594866663424,2.505772775783448,0.6607978547855706,2.505772775783448
2021-05-12,1.90803927249184,1.7929659163924163,2.6885638782577,0.6433544303797468,2.6885638782577
2021-05-13,1.7281563214407474,1.6239316596952322,2.7240398683247986,0.5827013321039628,2.7240398683247986
2021-05-14,1.5652320758761475,1.4708333333333334,3.669002291556496,1.2071870537839124,3.669002291556496
2021-05-15,1.446153846153846,1.3321685561881629,3.343123975969416,1.093377881805115,3.343123975969416
2021-05-16,1.3098157606278036,1.206576586127901,3.02794649760354,0.9902982215336374,3.02794649760354
2021-05-17,1.1863311302264303,1.0928249668027976,2.742482797004541,0.8969365339214761,2.742482797004541
2021-05-18,1.0744881782990243,0.989797433331712,2.48393156808368,0.9153035935563816,2.48393156808368
2021-05-19,0.9731893700572422,0.896482958196208,2.626010336355164,0.8290121246698074,2.626010336355164
2021-05-20,0.8814406422709283,3.088888888888889,2.378439704238493,0.7508558992751446,3.088888888888889
2021-05-21,0.7983416483487566,2.797679762948512,2.1542091241536503,0.6800679564256548,2.797679762948512
2021-05-22,0.7230769230769231,2.533924766334704,1.9511181815191847,0.6159536414423109,2.533924766334704
2021-05-23,0.6549078803139018,2.295035624333732,1.7671739087774867,0.5578837891438263,2.295035624333732
2021-05-24,0.593165565113215,2.07866807528775,1.6005712280495157,0.5052885497367792,2.07866807528775
2021-05-25,0.5372440891495122,1.8826988659380235,1.4496752375843889,0.6733492442322991,1.8826988659380235
2021-05-26,0.4865946850286211,3.511111111111111,1.3130051681775818,0.9687018984094408,3.511111111111111
2021-05-27,0.4407203211354642,3.1800964211932725,1.1892198521192463,0.8773762330068015,3.1800964211932725
2021-05-28,0.3991708241743782,2.8802885833157066,1.077104562076825,0.7946604166969834,2.8802885833157066
2021-05-29,0.3615384615384615,2.6087455298181985,0.9755590907595926,0.7197427444562747,2.6087455298181985
2021-05-30,5.857142857142857,2.3628025603990253,0.8835869543887434,0.6518880358362978,5.857142857142857
2021-05-31,5.304952890688596,2.1400461929367456,0.8002856140247581,0.5904304205074525,5.304952890688596
2021-06-01,4.804821370901879,1.938290479560693,0.7248376187921942,0.5347668039548893,4.804821370901879
2021-06-02,4.351840418186777,1.7555555555555555,0.6565025840887909,0.4843509492047204,4.351840418186777
2021-06-03,3.9415648498519,1.5900482105966365,0.5946099260596233,0.4386881165034007,3.9415648498519
2021-06-04,3.5699685587416776,2.08955223880597,0.5385522810384126,0.3973302083484916,3.5699685587416776
2021-06-05,3.2334050043304505,1.8925569104021929,1.2462680237489396,1.357737104825291,3.2334050043304505
2021-06-06,2.9285714285714284,1.7141335797174524,1.40432808716707,1.2297346256894306,2.9285714285714284
2021-06-07,2.652476445344298,1.552531346859498,1.436138613861386,1.1137997512516349,2.652476445344298
2021-06-08,3.1000000000000005,1.406164380362163,1.3007447277374224,1.0087947919598583,3.1000000000000005
2021-06-09,2.807743359218111,1.273596355139004,1.7223133435844866,0.9136893154642284,2.807743359218111
2021-06-10,2.543039603623678,1.1535263575696548,1.5599399525619622,0.8275500348010415,2.543039603623678
2021-06-11,2.555737704918033,1.044776119402985,1.4128745298660852,0.7495316498817229,2.555737704918033
2021-06-12,4.370786516853933,0.9462784552010964,1.279673896335455,0.6788685524126455,4.370786516853933
2021-06-13,3.958724779760222,0.8570667898587261,1.159030930451819,0.6148673128447153,3.958724779760222
2021-06-14,5.444444444444445,0.92,1.0497617413240266,0.5568998756258173,5.444444444444445
2021-06-15,4.931162172103492,2.0,0.9507940509560568,0.5043973959799292,4.931162172103492
2021-06-16,4.46627027159714,1.8114473285278128,0.8611566717922433,0.4568446577321142,4.46627027159714
2021-06-17,4.045206675983915,1.640670712015276,0.7799699762809811,0.4137750174005208,4.045206675983915
2021-06-18,3.66383941327697,1.4859942891369484,0.8192880258899677,1.6899949974987494,3.66383941327697
2021-06-19,3.3184260586677388,1.3459001926323562,0.7420485528966041,1.5306684617222392,3.3184260586677388
2021-06-20,3.0055770094453784,1.2190136542044754,0.6720909343912416,1.481548387096774,3.0055770094453784
2021-06-21,4.8,3.028787878787879,0.6087286638153881,1.3418734339455711,4.8
2021-06-22,4.347473588466752,2.743244855853863,0.5513399559333452,1.215366523571574,4.347473588466752
2021-06-23,4.853333333333334,4.775833333333334,0.4993616451430502,1.1007862211529316,4.853333333333334
2021-06-24,4.395778850560828,4.325585266580375,0.4522836590318161,1.4314674735249622,4.395778850560828
2021-06-25,3.981360927823737,3.9177849377331446,0.4096440129449838,1.2965139653956257,3.981360927823737
2021-06-26,3.606012808305662,3.548430529601605,0.7607699805068228,1.174283379507454,3.606012808305662
2021-06-27,3.266051134121185,3.213897501656681,0.6890473744066204,2.0013698630136987,3.266051134121185
2021-06-28,2.958139800869528,2.910903021769104,1.99774638019617,1.81268804587612,2.958139800869528
2021-06-29,2.679257219848452,2.636473751193592,1.8094061717412309,1.6417944590783,2.679257219848452
2021-06-30,2.426666666666667,2.45,1.6388219880111954,1.4870120934445763,2.45
2021-07-01,3.317073170731707,2.2190229774465715,1.48431985605776,1.3468220420793646,3.317073170731707
2021-07-02,3.0043516668266173,2.009821622218713,1.3443836189683087,1.2198485950635196,3.0043516668266173
2021-07-03,2.72111240041558,1.820343004192762,1.9380597014925367,1.1048457393681097,2.72111240041558
2021-07-04,2.464575894178353,1.6487277359746364,1.755346534398034,1.0006849315068491,2.464575894178353
2021-07-05,2.2322247097317125,1.4932917264004824,1.589858895187937,0.90634402293806,2.2322247097317125
2021-07-06,2.021778743558642,1.3525096542504205,1.4399728242121848,1.027306002928258,2.021778743558642
2021-07-07,1.831172851946811,1.225,1.3042174627859064,0.9304553572924894,1.831172851946811
2021-07-08,1.6585365853658536,2.0179640718562872,1.1812606193914263,0.842735435640936,2.0179640718562872
2021-07-09,1.5021758334133086,1.82771781351459,1.0698956966458548,0.7632854267737482,1.82771781351459
2021-07-10,2.875,1.65540727529685,0.9690298507462688,1.733847472150814,2.875
2021-07-11,6.0,1.499341543230993,0.8776732671990171,1.5703866857511473,6.0
2021-07-12,5.4343419855834405,1.3579891165182754,0.7949294475939684,1.4223363833297813,5.4343419855834405
2021-07-13,4.922012136045828,3.725581395348837,0.7199864121060924,1.288243720925322,4.922012136045828
2021-07-14,4.457982867410845,3.374347232908787,0.6521087313929532,1.1667928233814522,4.457982867410845
2021-07-15,4.037700577897068,3.0562261402889206,0.5906303096957133,1.056791871429878,4.037700577897068
2021-07-16,3.657040962613426,2.7680963386016177,0.5349478483229273,0.9571614061557808,3.657040962613426
2021-07-17,3.3122685410214374,2.581578947368421,0.4845149253731343,0.8669237360754071,3.3122685410214374
2021-07-18,3.0,2.338197143797085,0.7243692490353221,3.1577880184331795,3.1577880184331795
2021-07-19,2.7171709927917203,2.117760484851297,0.9293224065560662,2.8600833350239605,2.8600833350239605
2021-07-20,2.4610060680229138,1.934782608695652,3.4667746953590868,2.590445158298036,3.4667746953590868
2021-07-21,4.0,1.752378393901906,3.139939880258021,2.346227480848393,4.0
2021-07-22,3.622894657055627,1.587170580101734,2.961604184829991,2.1250337511506814,3.622894657055627
2021-07-23,3.281341424030552,1.4375379536216129,2.68239499438354,1.9246933557766697,3.281341424030552
2021-07-24,2.971988578273897,2.3314285714285714,2.429508623316221,1.7432403187784409,2.971988578273897
2021-07-25,2.6918003852647123,2.111630028683851,2.200463452670727,1.5788940092165895,2.6918003852647123
2021-07-26,2.4380273084089508,1.912553287149236,1.9930118214317387,1.4300416675119805,2.4380273084089508
2021-07-27,2.208179027347625,3.5575757575757576,1.805117969828437,1.2952225791490175,3.5575757575757576
2021-07-28,2.0,3.222180551047959,1.6349380620616365,1.1731137404241965,3.222180551047959
2021-07-29,1.8114473285278128,2.918405175615052,1.4808020924149956,1.0625168755753407,2.918405175615052
2021-07-30,1.6406707120152757,2.6432686294648144,2.0869044377892734,0.9623466778883352,2.6432686294648144
2021-07-31,1.4859942891369484,3.670175438596492,1.9022953790395647,0.8716201593892201,3.670175438596492
2021-08-01,1.3459001926323562,3.324164746737005,1.7229539412160122,0.7894470046082949,3.324164746737005
2021-08-02,3.640963855421687,4.63076923076923,1.8631598040994013,0.7668292682926829,4.63076923076923
2021-08-03,3.297707124584971,4.19419727605286,1.6875079248781326,1.15863277826468,4.19419727605286
2021-08-04,3.0692307692307685,3.798783725512292,2.522815533980583,1.0494011254661566,3.798783725512292
2021-08-05,2.7798749387792205,3.440648315617088,2.9124753502854173,0.950467432639875,3.440648315617088
2021-08-06,2.517798515746519,3.116276599864148,3.9932856980832487,0.8608608458540955,3.9932856980832487
2021-08-07,10.0,2.8224854608888235,3.616813354920613,0.7797020397282975,10.0
2021-08-08,9.057236642639069,2.556391873967827,3.275833444777331,2.71493848857645,9.057236642639069
2021-08-09,8.20335356007638,5.729787234042553,2.96699987112198,2.458984036124575,8.20335356007638
2021-08-10,7.4299714456847425,5.189603889069576,2.6872819951431386,2.2271600315652007,7.4299714456847425
2021-08-11,6.729500963161781,4.700347050486317,2.433934895551465,2.0171915446913515,6.729500963161781
2021-08-12,6.095068271022377,4.257215553878513,2.2044724321786626,1.827018117380021,6.095068271022377
2021-08-13,5.520447568369063,3.855860871020144,1.9966428490416244,1.6547735439499769,5.520447568369063
2021-08-14,5.0,3.4923444369921834,1.8084066774603065,1.498767557753344,5.0
2021-08-15,4.5286183213195335,3.825,1.6379167223886653,1.357469244288225,4.5286183213195335
2021-08-16,4.101676780038189,3.464393015809444,1.48349993556099,1.2294920180622877,4.101676780038189
2021-08-17,3.7149857228423713,3.1878787878787875,1.3436409975715693,1.1135800157826,3.7149857228423713
2021-08-18,3.36475048158089,3.083333333333333,1.2169674477757328,1.0085957723456758,3.36475048158089
2021-08-19,3.047534135511189,2.7926479648137126,1.102236216089331,0.9135090586900104,3.047534135511189
2021-08-20,2.7602237841845305,3.84,2.766842884330725,0.8273867719749886,3.84
2021-08-21,2.5,3.4779788707734016,2.938902832556472,0.7493837788766718,3.4779788707734016
2021-08-22,2.2643091606597667,3.150087767069329,2.6618338424186225,0.6787346221441125,3.150087767069329
2021-08-23,2.050838390019095,2.853109035142941,2.410885901417069,0.6147460090311437,2.853109035142941
2021-08-24,4.8125,2.5841283698541235,2.18359641275366,0.5567900078913002,4.8125
2021-08-25,4.358795134270051,3.464864864864865,1.9777349442327663,0.504297886172838,4.358795134270051
2021-08-26,3.9478639007867575,3.138210101584672,1.7912813406332742,0.4567545293450051,3.9478639007867575
2021-08-27,3.5756737582357823,2.842351152437275,1.6224058995659325,0.6018103448275862,3.5756737582357823
2021-08-28,3.25,2.5743847009102265,1.469451416278236,2.0637362637362635,3.25
2021-08-29,2.943601908857697,2.331681144533352,1.3309169212093113,3.492326139088729,3.492326139088729
2021-08-30,2.666089907024823,2.111858790121808,1.2054429507085342,3.1630824275000657,3.1630824275000657
2021-08-31,2.414740719847541,1.912760481797064,1.0917982063768297,2.8648786066041323,2.8648786066041323
2021-09-01,2.1870878130275786,1.7324324324324325,0.9888674721163832,2.59478834924477,2.59478834924477
2021-09-02,1.9808971880822728,1.5691050507923356,0.8956406703166372,2.3501612116672668,2.3501612116672668
2021-09-03,1.794145459719945,1.421175576218637,2.447793837961202,2.128596624242179,2.447793837961202
2021-09-04,1.625,1.2871923504551133,2.217024804280832,1.927920334248409,2.217024804280832
2021-09-05,2.933333333333333,1.165840572266676,2.0080118294972054,1.7461630695443646,2.933333333333333
2021-09-06,2.656789415174126,1.055929395060904,1.8187038320974795,1.5815412137500329,2.656789415174126
