,USDINR,NIFTY,INDIAVIX,GOLD,CRUDE,DXY
2021-06-22,74.13520050048828,15772.75,14.739999771118164,1776.300048828125,73.05999755859375,91.7300033569336
2021-06-23,74.33219909667969,15686.9501953125,15.369999885559082,1782.300048828125,73.08000183105469,91.80000305175781
2021-06-24,74.24690246582031,15790.4501953125,15.100000381469727,1775.5999755859375,73.30000305175781,91.81999969482422
2021-06-25,74.19029998779297,15860.349609375,13.369999885559082,1776.5999755859375,74.05000305175781,91.80999755859375
2021-06-28,74.21299743652344,15814.7001953125,13.399999618530273,1779.5999755859375,72.91000366210938,91.87999725341797
2021-06-29,74.285400390625,15748.4501953125,13.0,1762.800048828125,72.9800033569336,92.05000305175781
2021-06-30,74.28759765625,15721.5,13.050000190734863,1770.800048828125,73.47000122070312,92.44000244140625
2021-07-01,74.37100219726562,15680.0,12.84000015258789,1775.9000244140625,75.2300033569336,92.5999984741211
2021-07-02,74.54499816894531,15722.2001953125,12.09000015258789,1782.5999755859375,75.16000366210938,92.2300033569336
2021-07-05,74.48179626464844,15834.349609375,,,,
2021-07-06,74.31780242919922,15818.25,12.279999732971191,1793.5,73.37000274658203,92.55000305175781
2021-07-07,74.76290130615234,15879.650390625,12.210000038146973,1801.5,72.19999694824219,92.63999938964844
2021-07-08,74.8218994140625,15727.900390625,13.5600004196167,1799.5999755859375,72.94000244140625,92.36000061035156
2021-07-09,74.72139739990234,15689.7998046875,12.9399995803833,1810.0,74.55999755859375,92.12999725341797
2021-07-12,74.4905014038086,15692.599609375,12.989999771118164,1805.5,74.0999984741211,92.2300033569336
2021-07-13,74.54170227050781,15812.349609375,12.619999885559082,1809.4000244140625,75.25,92.75
2021-07-14,74.65910339355469,15853.9501953125,12.59000015258789,1824.300048828125,73.12999725341797,92.41000366210938
2021-07-15,74.46910095214844,15924.2001953125,12.270000457763672,1828.4000244140625,71.6500015258789,92.62000274658203
2021-07-16,74.53700256347656,15923.400390625,11.710000038146973,1814.5,71.80999755859375,92.69000244140625
2021-07-19,74.63179779052734,15752.400390625,12.680000305175781,1808.699951171875,66.41999816894531,92.88999938964844
2021-07-20,74.99340057373047,15632.099609375,13.210000038146973,1810.9000244140625,67.41999816894531,92.97000122070312
2021-07-21,74.5270004272461,,,1802.9000244140625,70.30000305175781,92.75
2021-07-22,74.44020080566406,15824.0498046875,11.890000343322754,1805.0,71.91000366210938,92.81999969482422
2021-07-23,74.4520034790039,15856.0498046875,11.760000228881836,1801.4000244140625,72.06999969482422,92.91000366210938
2021-07-26,74.44889831542969,15824.4501953125,12.449999809265137,1798.699951171875,71.91000366210938,92.6500015258789
2021-07-27,74.28949737548828,15746.4501953125,13.229999542236328,1799.5,71.6500015258789,92.43000030517578
2021-07-28,74.5022964477539,15709.400390625,13.6899995803833,1799.5,72.38999938964844,92.31999969482422
2021-07-29,74.38999938964844,15778.4501953125,12.949999809265137,1831.199951171875,73.62000274658203,91.86000061035156
2021-07-30,74.25199890136719,15763.0498046875,12.800000190734863,1812.5999755859375,73.94999694824219,92.16999816894531
2021-08-02,74.37909698486328,15885.150390625,12.8100004196167,1818.0999755859375,71.26000213623047,92.05000305175781
2021-08-03,74.33200073242188,16130.75,13.75,1810.0999755859375,70.55999755859375,92.08000183105469
2021-08-04,74.21440124511719,16258.7998046875,13.210000038146973,1810.5,68.1500015258789,92.2699966430664
2021-08-05,74.18399810791016,16294.599609375,12.869999885559082,1805.0999755859375,69.08999633789062,92.23999786376953
2021-08-06,74.08200073242188,16238.2001953125,12.609999656677246,1760.0,68.27999877929688,92.80000305175781
2021-08-09,74.49140167236328,16258.25,12.609999656677246,1723.4000244140625,66.4800033569336,92.94999694824219
2021-08-10,74.46620178222656,16280.099609375,12.710000038146973,1728.800048828125,68.29000091552734,93.05999755859375
2021-08-11,74.43550109863281,16282.25,12.710000038146973,1750.4000244140625,69.25,92.91000366210938
2021-08-12,74.10299682617188,16364.400390625,12.369999885559082,1749.0,69.08999633789062,93.04000091552734
2021-08-13,74.26010131835938,16529.099609375,12.989999771118164,1775.199951171875,68.44000244140625,92.5199966430664
2021-08-16,74.216796875,16563.05078125,13.460000038146973,1786.9000244140625,67.29000091552734,92.62999725341797
2021-08-17,74.13500213623047,16614.599609375,13.40999984741211,1785.0,66.58999633789062,93.12999725341797
2021-08-18,74.364501953125,16568.849609375,12.90999984741211,1781.5999755859375,65.45999908447266,93.13999938964844
2021-08-19,74.2697982788086,,,1780.199951171875,63.689998626708984,93.56999969482422
2021-08-20,74.4292984008789,16450.5,14.020000457763672,1781.0,62.31999969482422,93.5
2021-08-23,74.30149841308594,16496.44921875,13.6899995803833,1803.199951171875,65.63999938964844,92.95999908447266
2021-08-24,74.10590362548828,16624.599609375,13.1899995803833,1805.5999755859375,67.54000091552734,92.88999938964844
2021-08-25,74.1447982788086,16634.650390625,13.5,1788.199951171875,68.36000061035156,92.83000183105469
2021-08-26,74.0999984741211,16636.900390625,13.539999961853027,1792.199951171875,67.41999816894531,93.05999755859375
2021-08-27,74.15599822998047,16705.19921875,13.40999984741211,1816.5999755859375,68.73999786376953,92.69000244140625
2021-08-30,73.49659729003906,16931.05078125,13.319999694824219,1809.0,69.20999908447266,92.6500015258789
2021-08-31,73.41120147705078,17132.19921875,14.520000457763672,1815.0,68.5,92.62999725341797
2021-09-01,72.99669647216797,17076.25,14.1899995803833,1813.0999755859375,68.58999633789062,92.44999694824219
2021-09-02,72.98509979248047,17234.150390625,14.239999771118164,1808.699951171875,69.98999786376953,92.2300033569336
2021-09-03,73.0542984008789,17323.599609375,14.539999961853027,1830.9000244140625,69.29000091552734,92.04000091552734
2021-09-06,72.99449920654297,17377.80078125,15.109999656677246,,,
2021-09-07,73.11000061035156,17362.099609375,14.899999618530273,1795.9000244140625,68.3499984741211,92.5199966430664
2021-09-08,73.3904037475586,17353.5,14.40999984741211,1790.699951171875,69.30000305175781,92.6500015258789
2021-09-09,73.78900146484375,17369.25,13.9399995803833,1797.4000244140625,68.13999938964844,92.4800033569336
2021-09-10,73.53800201416016,,,1789.5999755859375,69.72000122070312,92.58000183105469
2021-09-13,73.52429962158203,17355.30078125,14.029999732971191,1792.0,70.44999694824219,92.62000274658203
2021-09-14,73.54080200195312,17380.0,13.579999923706055,1804.699951171875,70.45999908447266,92.6500015258789
2021-09-15,73.65080261230469,17519.44921875,13.729999542236328,1792.4000244140625,72.61000061035156,92.48999786376953
2021-09-16,73.43800354003906,17629.5,14.40999984741211,1754.5999755859375,72.61000061035156,92.86000061035156
2021-09-17,73.56490325927734,17585.150390625,15.229999542236328,1749.4000244140625,71.97000122070312,93.19999694824219
2021-09-20,73.69609832763672,17396.900390625,17.489999771118164,1761.800048828125,70.29000091552734,93.23999786376953
2021-09-21,73.65899658203125,17562.0,16.520000457763672,1776.0,70.55999755859375,93.19999694824219
2021-09-22,73.7927017211914,17546.650390625,16.489999771118164,1776.699951171875,72.2300033569336,93.45999908447266
2021-09-23,73.8749008178711,17822.94921875,16.600000381469727,1747.699951171875,73.30000305175781,93.0999984741211
2021-09-24,73.83999633789062,17853.19921875,16.920000076293945,1749.699951171875,73.9800033569336,93.33000183105469
2021-09-27,73.81289672851562,17855.099609375,18.049999237060547,1750.0,75.44999694824219,93.37999725341797
2021-09-28,73.82530212402344,17748.599609375,18.540000915527344,1735.800048828125,75.29000091552734,93.7699966430664
2021-09-29,74.16329956054688,17711.30078125,18.84000015258789,1721.5,74.83000183105469,94.33999633789062
2021-09-30,74.3219985961914,17618.150390625,18.399999618530273,1755.300048828125,75.02999877929688,94.25
2021-10-01,74.25440216064453,17532.05078125,17.209999084472656,1757.0,75.87999725341797,94.04000091552734
2021-10-04,74.152099609375,17691.25,16.739999771118164,1766.199951171875,77.62000274658203,93.80999755859375
2021-10-05,74.57279968261719,17822.30078125,16.399999618530273,1759.5999755859375,78.93000030517578,93.9800033569336
2021-10-06,74.56320190429688,17646.0,17.329999923706055,1760.5,77.43000030517578,94.2699966430664
2021-10-07,74.76000213623047,17790.349609375,16.15999984741211,1757.9000244140625,78.30000305175781,94.22000122070312
2021-10-08,74.83000183105469,17895.19921875,15.649999618530273,1756.300048828125,79.3499984741211,94.06999969482422
2021-10-11,75.30580139160156,17945.94921875,16.09000015258789,1754.5999755859375,80.5199966430664,94.31999969482422
2021-10-12,75.40260314941406,17991.94921875,15.850000381469727,1758.300048828125,80.63999938964844,94.5199966430664
2021-10-13,75.48390197753906,18161.75,16.100000381469727,1793.699951171875,80.44000244140625,94.08000183105469
2021-10-14,75.3062973022461,18338.55078125,15.770000457763672,1796.699951171875,81.30999755859375,93.95999908447266
2021-10-15,74.99500274658203,,,1767.199951171875,82.27999877929688,93.94000244140625
2021-10-18,75.00589752197266,18477.05078125,17.18000030517578,1764.800048828125,82.44000244140625,93.94999694824219
2021-10-19,75.2354965209961,18418.75,17.3799991607666,1769.699951171875,82.95999908447266,93.79000091552734
2021-10-20,75.12010192871094,18266.599609375,18.309999465942383,1784.0999755859375,83.87000274658203,93.55999755859375
2021-10-21,74.80919647216797,18178.099609375,18.040000915527344,1781.199951171875,82.5,93.7699966430664
2021-10-22,74.86540222167969,18114.900390625,17.549999237060547,1795.5,83.76000213623047,93.61000061035156
2021-10-25,74.99369812011719,18125.400390625,17.610000610351562,1806.0,83.76000213623047,93.80999755859375
2021-10-26,75.08989715576172,18268.400390625,16.75,1792.699951171875,84.6500015258789,93.94999694824219
2021-10-27,74.88890075683594,18210.94921875,16.829999923706055,1797.9000244140625,82.66000366210938,93.86000061035156
2021-10-28,75.05000305175781,17857.25,17.90999984741211,1801.5999755859375,82.80999755859375,93.3499984741211
2021-10-29,74.79720306396484,17671.650390625,17.43000030517578,1783.0,83.56999969482422,94.12000274658203
2021-11-01,74.92829895019531,17929.650390625,17.239999771118164,1795.0999755859375,84.05000305175781,93.87999725341797
2021-11-02,74.82990264892578,17888.94921875,17.059999465942383,1788.699951171875,83.91000366210938,94.08999633789062
2021-11-03,74.71199798583984,17829.19921875,16.1299991607666,1763.5999755859375,80.86000061035156,93.86000061035156
2021-11-04,74.43550109863281,17916.80078125,15.75,1793.0,78.80999755859375,94.3499984741211
2021-11-05,74.47810363769531,,,1816.4000244140625,81.2699966430664,94.31999969482422
2021-11-08,74.19110107421875,18068.55078125,16.34000015258789,1827.4000244140625,81.93000030517578,94.05000305175781
2021-11-09,73.91850280761719,18044.25,16.0,1830.199951171875,84.1500015258789,93.95999908447266
2021-11-10,74.17479705810547,18017.19921875,16.309999465942383,1847.5999755859375,81.33999633789062,94.8499984741211
2021-11-11,74.40489959716797,17873.599609375,16.350000381469727,1863.199951171875,81.58999633789062,95.18000030517578
2021-11-12,74.32209777832031,18102.75,15.220000267028809,1867.9000244140625,80.79000091552734,95.12999725341797
2021-11-15,74.33999633789062,18109.44921875,15.470000267028809,1866.0999755859375,80.87999725341797,95.41000366210938
2021-11-16,74.43509674072266,17999.19921875,15.199999809265137,1853.5999755859375,80.76000213623047,95.91999816894531
2021-11-17,74.45860290527344,17898.650390625,14.979999542236328,1869.699951171875,78.36000061035156,95.83000183105469
2021-11-18,74.25980377197266,17764.80078125,14.859999656677246,1861.0,79.01000213623047,95.54000091552734
2021-11-19,74.17440032958984,,,1851.199951171875,76.0999984741211,96.06999969482422
2021-11-22,74.30259704589844,17416.55078125,17.520000457763672,1806.0,76.75,96.5
2021-11-23,74.42980194091797,17503.349609375,18.020000457763672,1783.5,78.5,96.48999786376953
2021-11-24,74.4469985961914,17415.05078125,17.100000381469727,1784.0999755859375,78.38999938964844,96.83999633789062
2021-11-25,74.625,17536.25,16.65999984741211,,,
2021-11-26,74.50579833984375,17026.44921875,20.799999237060547,1785.300048828125,68.1500015258789,96.08999633789062
2021-11-29,74.98159790039062,17053.94921875,20.829999923706055,1782.300048828125,69.94999694824219,96.33999633789062
2021-11-30,75.05490112304688,16983.19921875,21.170000076293945,1773.5999755859375,66.18000030517578,95.98999786376953
2021-12-01,75.0509033203125,17166.900390625,19.450000762939453,1781.5999755859375,65.56999969482422,96.05000305175781
2021-12-02,75.01789855957031,17401.650390625,18.09000015258789,1760.699951171875,66.5,96.12999725341797
2021-12-03,74.9834976196289,17196.69921875,18.450000762939453,1782.0,66.26000213623047,96.12000274658203
2021-12-06,75.23400115966797,16912.25,20.079999923706055,1777.5,69.48999786376953,96.29000091552734
2021-12-07,75.39129638671875,17176.69921875,18.459999084472656,1782.5999755859375,72.05000305175781,96.37000274658203
2021-12-08,75.40859985351562,17469.75,17.270000457763672,1783.4000244140625,72.36000061035156,95.88999938964844
2021-12-09,75.38330078125,17516.849609375,16.600000381469727,1774.5999755859375,70.94000244140625,96.2699966430664
2021-12-10,75.59919738769531,17511.30078125,16.059999465942383,1782.9000244140625,71.66999816894531,96.05000305175781
2021-12-13,75.70999908447266,17368.25,16.56999969482422,1786.300048828125,71.29000091552734,96.31999969482422
2021-12-14,75.82689666748047,17324.900390625,16.950000762939453,1770.4000244140625,70.7300033569336,96.56999969482422
2021-12-15,76.04720306396484,17221.400390625,17.219999313354492,1762.5999755859375,70.87000274658203,96.51000213623047
2021-12-16,76.2114028930664,17248.400390625,15.899999618530273,1796.5999755859375,72.37999725341797,96.04000091552734
2021-12-17,76.1675033569336,16985.19921875,16.34000015258789,1803.800048828125,70.86000061035156,96.56999969482422
2021-12-20,76.00599670410156,16614.19921875,18.969999313354492,1793.699951171875,68.2300033569336,96.55000305175781
2021-12-21,75.75869750976562,16770.849609375,17.540000915527344,1787.9000244140625,71.12000274658203,96.48999786376953
2021-12-22,75.6864013671875,16955.44921875,16.579999923706055,1801.5999755859375,72.76000213623047,96.08000183105469
2021-12-23,75.45850372314453,17072.599609375,15.829999923706055,1811.199951171875,73.79000091552734,96.0199966430664
2021-12-24,75.06739807128906,17003.75,16.149999618530273,,,
2021-12-27,75.31500244140625,17086.25,17.1200008392334,1808.0999755859375,75.56999969482422,96.08999633789062
2021-12-28,74.98030090332031,17233.25,16.479999542236328,1810.199951171875,75.9800033569336,96.19999694824219
2021-12-29,74.74500274658203,17213.599609375,16.239999771118164,1805.0999755859375,76.55999755859375,95.93000030517578
2021-12-30,74.57029724121094,17203.94921875,16.56999969482422,1812.699951171875,76.98999786376953,95.97000122070312
2021-12-31,74.43119812011719,17354.05078125,16.219999313354492,1827.5,75.20999908447266,95.66999816894531
2022-01-03,74.51380157470703,17625.69921875,16.450000762939453,1799.4000244140625,76.08000183105469,96.23999786376953
2022-01-04,74.4032974243164,17805.25,16.1200008392334,1814.0,76.98999786376953,96.29000091552734
2022-01-05,74.53489685058594,17925.25,17.229999542236328,1824.5999755859375,77.8499984741211,96.19000244140625
2022-01-06,74.43009948730469,17745.900390625,17.979999542236328,1788.699951171875,79.45999908447266,96.25
2022-01-07,74.41929626464844,17812.69921875,17.600000381469727,1797.0,78.9000015258789,95.73999786376953
2022-01-10,74.2699966430664,18003.30078125,17.68000030517578,1798.4000244140625,78.2300033569336,95.98999786376953
2022-01-11,74.05699920654297,18055.75,17.760000228881836,1818.5999755859375,81.22000122070312,95.62000274658203
2022-01-12,73.81529998779297,18212.349609375,17.18000030517578,1827.199951171875,82.63999938964844,95.0
2022-01-13,73.79910278320312,18257.80078125,16.700000762939453,1821.199951171875,82.12000274658203,94.79000091552734
2022-01-14,73.97229766845703,18255.75,16.559999465942383,1816.5,83.81999969482422,95.16999816894531
2022-01-17,74.37899780273438,18308.099609375,16.770000457763672,,,
2022-01-18,74.25509643554688,18113.05078125,17.780000686645508,1812.300048828125,85.43000030517578,95.7300033569336
2022-01-19,74.61969757080078,17938.400390625,17.81999969482422,1843.0999755859375,86.95999908447266,95.51000213623047
2022-01-20,74.44920349121094,17757.0,17.790000915527344,1842.5,86.9000015258789,95.73999786376953
2022-01-21,74.45220184326172,17617.150390625,18.889999389648438,1831.800048828125,85.13999938964844,95.63999938964844
2022-01-24,74.41320037841797,17149.099609375,22.829999923706055,1841.699951171875,83.30999755859375,95.91999816894531
2022-01-25,74.6447982788086,17277.94921875,21.360000610351562,1852.699951171875,85.5999984741211,95.94999694824219
2022-01-26,74.77999877929688,,,1829.9000244140625,87.3499984741211,96.48999786376953
2022-01-27,74.8949966430664,17110.150390625,21.06999969482422,1793.300048828125,86.61000061035156,97.26000213623047
2022-01-28,75.20929718017578,17101.94921875,20.700000762939453,1784.9000244140625,86.81999969482422,97.2699966430664
2022-01-31,75.03900146484375,17339.849609375,21.950000762939453,1795.0,88.1500015258789,96.54000091552734
2022-02-01,74.55580139160156,17576.849609375,19.979999542236328,1800.300048828125,88.19999694824219,96.38999938964844
2022-02-02,74.74549865722656,17780.0,18.649999618530273,1809.199951171875,88.26000213623047,95.94000244140625
2022-02-03,74.82240295410156,17560.19921875,19.15999984741211,1803.0,90.2699966430664,95.37999725341797
2022-02-04,74.6438980102539,17516.30078125,18.899999618530273,1806.5999755859375,92.30999755859375,95.4800033569336
2022-02-07,74.64219665527344,17213.599609375,20.440000534057617,1820.5999755859375,91.31999969482422,95.4000015258789
2022-02-08,74.6583023071289,17266.75,19.68000030517578,1826.5999755859375,89.36000061035156,95.63999938964844
2022-02-09,74.69519805908203,17463.80078125,18.559999465942383,1835.199951171875,89.66000366210938,95.48999786376953
2022-02-10,74.80889892578125,17605.849609375,17.709999084472656,1836.199951171875,89.87999725341797,95.55000305175781
2022-02-11,75.53839874267578,17374.75,18.68000030517578,1840.800048828125,93.0999984741211,96.08000183105469
2022-02-14,75.34100341796875,16842.80078125,22.979999542236328,1868.0,95.45999908447266,96.37000274658203
2022-02-15,75.6854019165039,17352.44921875,20.610000610351562,1854.800048828125,92.06999969482422,95.98999786376953
2022-02-16,75.17479705810547,17322.19921875,20.59000015258789,1870.199951171875,93.66000366210938,95.69999694824219
2022-02-17,75.04199981689453,17304.599609375,22.010000228881836,1900.699951171875,91.76000213623047,95.80000305175781
2022-02-18,75.06300354003906,17276.30078125,22.170000076293945,1898.5999755859375,91.06999969482422,96.04000091552734
2022-02-21,74.68240356445312,17206.650390625,22.899999618530273,,,
2022-02-22,74.51699829101562,17092.19921875,26.65999984741211,1906.0999755859375,92.3499984741211,96.02999877929688
2022-02-23,74.62300109863281,17063.25,24.540000915527344,1909.199951171875,92.0999984741211,96.19000244140625
2022-02-24,74.63300323486328,16247.9501953125,31.979999542236328,1925.0999755859375,92.80999755859375,97.13999938964844
2022-02-25,75.4083023071289,16658.400390625,26.739999771118164,1886.5,91.58999633789062,96.62000274658203
2022-02-28,75.06800079345703,16793.900390625,28.56999969482422,1899.4000244140625,95.72000122070312,96.70999908447266
2022-03-01,75.28479766845703,,,1942.4000244140625,103.41000366210938,97.41000366210938
2022-03-02,75.80120086669922,16605.94921875,29.229999542236328,1920.9000244140625,110.5999984741211,97.38999938964844
2022-03-03,75.63099670410156,16498.05078125,28.15999984741211,1934.4000244140625,107.66999816894531,97.79000091552734
2022-03-04,75.8917007446289,16245.349609375,27.959999084472656,1965.0999755859375,115.68000030517578,98.6500015258789
2022-03-07,76.41799926757812,15863.150390625,29.329999923706055,1993.9000244140625,119.4000015258789,99.29000091552734
2022-03-08,77.08080291748047,16013.4501953125,28.59000015258789,2040.0999755859375,123.69999694824219,99.05999755859375
2022-03-09,76.91449737548828,16345.349609375,27.469999313354492,1985.9000244140625,108.69999694824219,97.97000122070312
2022-03-10,76.13490295410156,16594.900390625,25.579999923706055,1998.0999755859375,106.0199966430664,98.51000213623047
2022-03-11,76.310302734375,16630.44921875,25.350000381469727,1982.699951171875,109.33000183105469,99.12000274658203
2022-03-14,76.75370025634766,16871.30078125,25.68000030517578,1959.5999755859375,103.01000213623047,99.05999755859375
2022-03-15,76.49009704589844,16663.0,26.729999542236328,1928.5,96.44000244140625,99.06999969482422
2022-03-16,76.26589965820312,16975.349609375,24.1200008392334,1908.0,95.04000091552734,98.37999725341797
2022-03-17,76.02420043945312,17287.05078125,22.610000610351562,1942.0999755859375,102.9800033569336,98.01000213623047
2022-03-18,75.98159790039062,,,1928.199951171875,104.69999694824219,98.2300033569336
2022-03-21,75.94640350341797,17117.599609375,24.6200008392334,1928.5999755859375,112.12000274658203,98.5
2022-03-22,76.30709838867188,17315.5,24.06999969482422,1920.699951171875,111.76000213623047,98.48999786376953
2022-03-23,76.10189819335938,17245.650390625,24.75,1936.5999755859375,114.93000030517578,98.62000274658203
2022-03-24,76.55239868164062,17222.75,23.93000030517578,1961.5999755859375,112.33999633789062,98.79000091552734
2022-03-25,76.32350158691406,17153.0,23.43000030517578,1953.800048828125,113.9000015258789,98.80999755859375
2022-03-28,76.27850341796875,17222.0,22.610000610351562,1939.5999755859375,105.95999908447266,99.08999633789062
2022-03-29,76.03410339355469,17325.30078125,21.299999237060547,1912.0,104.23999786376953,98.4000015258789
2022-03-30,75.66670227050781,17498.25,20.610000610351562,1933.5,107.81999969482422,97.79000091552734
2022-03-31,75.82779693603516,17464.75,20.559999465942383,1949.199951171875,100.27999877929688,98.30999755859375
2022-04-01,75.9092025756836,17670.44921875,18.43000030517578,1919.0999755859375,99.2699966430664,98.62999725341797
2022-04-04,75.99479675292969,18053.400390625,17.90999984741211,1929.199951171875,103.27999877929688,98.98999786376953
2022-04-05,75.47799682617188,17957.400390625,18.489999771118164,1922.9000244140625,101.95999908447266,99.47000122070312
2022-04-06,75.45069885253906,17807.650390625,19.020000457763672,1918.4000244140625,96.2300033569336,99.5999984741211
2022-04-07,75.94509887695312,17639.55078125,19.0,1933.800048828125,96.02999877929688,99.75
2022-04-08,75.91320037841797,17784.349609375,17.690000534057617,1941.5999755859375,98.26000213623047,99.80000305175781
2022-04-11,75.91729736328125,17674.94921875,18.270000457763672,1944.300048828125,94.29000091552734,99.93000030517578
2022-04-12,75.83699798583984,17530.30078125,18.15999984741211,1972.0999755859375,100.5999984741211,100.29000091552734
2022-04-13,76.1498031616211,17475.650390625,17.790000915527344,1981.0,104.25,99.87999725341797
2022-04-14,76.12169647216797,,,1970.9000244140625,106.94999694824219,100.31999969482422
2022-04-15,76.30879974365234,,,,,
2022-04-18,76.3313980102539,17173.650390625,19.34000015258789,1982.9000244140625,108.20999908447266,100.77999877929688
2022-04-19,76.28019714355469,16958.650390625,19.770000457763672,1955.699951171875,102.55999755859375,100.95999908447266
2022-04-20,76.44539642333984,17136.55078125,18.670000076293945,1952.300048828125,102.75,100.38999938964844
2022-04-21,76.27619934082031,17392.599609375,17.850000381469727,1944.9000244140625,103.79000091552734,100.58000183105469
2022-04-22,76.28520202636719,17171.94921875,18.350000381469727,1931.0,102.06999969482422,101.22000122070312
2022-04-25,76.4635009765625,16953.94921875,21.260000228881836,1893.199951171875,98.54000091552734,101.75
2022-04-26,76.52780151367188,17200.80078125,19.190000534057617,1901.4000244140625,101.69999694824219,102.30000305175781
2022-04-27,76.79409790039062,17038.400390625,20.610000610351562,1885.9000244140625,102.0199966430664,102.94999694824219
2022-04-28,76.47219848632812,17245.05078125,19.3799991607666,1888.699951171875,105.36000061035156,103.62000274658203
2022-04-29,76.58899688720703,17102.55078125,19.420000076293945,1909.300048828125,104.69000244140625,102.95999908447266
2022-05-02,76.52310180664062,17069.099609375,20.280000686645508,1861.800048828125,105.16999816894531,103.73999786376953
2022-05-03,76.52410125732422,,,1868.800048828125,102.41000366210938,103.47000122070312
2022-05-04,76.46730041503906,16677.599609375,21.8799991607666,1867.0,107.80999755859375,102.58999633789062
2022-05-05,76.00160217285156,16682.650390625,20.290000915527344,1874.0,108.26000213623047,103.75
2022-05-06,76.54180145263672,16411.25,21.25,1881.199951171875,109.7699966430664,103.66000366210938
2022-05-09,76.9574966430664,16301.849609375,22.030000686645508,1857.0999755859375,103.08999633789062,103.6500015258789
2022-05-10,77.3655014038086,16240.0498046875,22.299999237060547,1839.9000244140625,99.76000213623047,103.91999816894531
2022-05-11,77.27140045166016,16167.099609375,22.799999237060547,1852.5999755859375,105.70999908447266,103.8499984741211
2022-05-12,77.41840362548828,15808.0,24.270000457763672,1823.800048828125,106.12999725341797,104.8499984741211
2022-05-13,77.44380187988281,15782.150390625,23.489999771118164,1807.4000244140625,110.48999786376953,104.55999755859375
2022-05-16,77.48629760742188,15842.2998046875,24.530000686645508,1813.5,114.19999694824219,104.19000244140625
2022-05-17,77.8053970336914,16259.2998046875,22.739999771118164,1818.199951171875,112.4000015258789,103.36000061035156
2022-05-18,77.37239837646484,16240.2998046875,22.299999237060547,1815.9000244140625,109.58999633789062,103.80999755859375
2022-05-19,77.81999969482422,15809.400390625,24.559999465942383,1841.199951171875,112.20999908447266,102.72000122070312
2022-05-20,77.42109680175781,16266.150390625,23.100000381469727,1841.800048828125,113.2300033569336,103.1500015258789
2022-05-23,77.81839752197266,16214.7001953125,23.399999618530273,1847.800048828125,110.29000091552734,102.08000183105469
2022-05-24,77.52680206298828,16125.150390625,25.639999389648438,1865.0999755859375,109.7699966430664,101.86000061035156
2022-05-25,77.47879791259766,16025.7998046875,25.280000686645508,1846.199951171875,110.33000183105469,102.05999755859375
2022-05-26,77.49729919433594,16170.150390625,22.719999313354492,1847.4000244140625,114.08999633789062,101.83000183105469
2022-05-27,77.63020324707031,16352.4501953125,21.479999542236328,1851.300048828125,115.06999969482422,101.66999816894531
2022-05-30,77.69200134277344,16661.400390625,19.979999542236328,,,
2022-05-31,77.5208969116211,16584.55078125,20.479999542236328,1842.699951171875,114.66999816894531,101.75
2022-06-01,77.5989990234375,16522.75,20.850000381469727,1843.300048828125,115.26000213623047,102.55000305175781
2022-06-02,77.58409881591797,16628.0,20.31999969482422,1866.5,116.87000274658203,101.7699966430664
2022-06-03,77.3604965209961,16584.30078125,19.979999542236328,1845.4000244140625,118.87000274658203,102.13999938964844
2022-06-06,77.69419860839844,16569.55078125,20.200000762939453,1839.199951171875,118.5,102.44000244140625
2022-06-07,77.82099914550781,16416.349609375,20.43000030517578,1847.5,119.41000366210938,102.31999969482422
2022-06-08,77.67060089111328,16356.25,19.84000015258789,1851.9000244140625,122.11000061035156,102.54000091552734
2022-06-09,77.72429656982422,16478.099609375,19.139999389648438,1848.800048828125,121.51000213623047,103.22000122070312
2022-06-10,77.8187026977539,16201.7998046875,19.579999923706055,1871.5,120.66999816894531,104.1500015258789
2022-06-13,78.17759704589844,15774.400390625,22.3700008392334,1828.0,120.93000030517578,105.08000183105469
2022-06-14,78.16059875488281,15732.099609375,21.889999389648438,1809.5,118.93000030517578,105.5199966430664
2022-06-15,77.9854965209961,15692.150390625,22.149999618530273,1815.300048828125,115.30999755859375,105.16000366210938
2022-06-16,77.90019989013672,15360.599609375,22.8700008392334,1845.699951171875,117.58999633789062,103.62999725341797
2022-06-17,77.97769927978516,15293.5,22.760000228881836,1835.5999755859375,109.55999755859375,104.69999694824219
2022-06-20,77.9614028930664,15350.150390625,22.40999984741211,,,
2022-06-21,77.93399810791016,15638.7998046875,21.139999389648438,1834.5999755859375,110.6500015258789,104.44000244140625
2022-06-22,78.13490295410156,15413.2998046875,21.299999237060547,1834.300048828125,106.19000244140625,104.19999694824219
2022-06-23,78.19309997558594,15556.650390625,20.8799991607666,1825.699951171875,104.2699966430664,104.43000030517578
2022-06-24,78.14240264892578,15699.25,20.549999237060547,1826.5,107.62000274658203,104.19000244140625
2022-06-27,78.2522964477539,15832.0498046875,21.010000228881836,1820.9000244140625,109.56999969482422,103.94000244140625
2022-06-28,78.44110107421875,15850.2001953125,21.450000762939453,1817.5,111.76000213623047,104.51000213623047
2022-06-29,79.07319641113281,15799.099609375,21.899999618530273,1813.699951171875,109.77999877929688,105.11000061035156
2022-06-30,78.89830017089844,15780.25,21.84000015258789,1804.0999755859375,105.76000213623047,104.69000244140625
2022-07-01,78.96299743652344,15752.0498046875,21.25,1798.9000244140625,108.43000030517578,105.13999938964844
2022-07-04,78.95069885253906,15835.349609375,20.969999313354492,,,
